"dop-5,dop-6,acc-2,npr-1,pdfr-1",URXL
"dop-5,dop-6,acc-2,npr-1,pdfr-1",URXR
"ser-1,glr-1,glr-4,glr-5,pdfr-1",URYDL
"ser-1,glr-1,glr-4,glr-5,pdfr-1",URYDR
"ser-1,glr-1,glr-4,glr-5,pdfr-1",URYVL
"ser-1,glr-1,glr-4,glr-5,pdfr-1",URYVR
"dop-1,dop-3,acr-2,acr-15,acr-12,acc-4,lgc-46,lgc-35,npr-3,ckr-2",VA01
"dop-1,dop-3,acr-2,acr-15,acr-12,acc-4,lgc-46,lgc-35,npr-3,ckr-2",VA02
"dop-1,dop-3,acr-2,acr-15,acr-12,acc-4,lgc-46,lgc-35,npr-3,ckr-2",VA03
"dop-1,dop-3,acr-2,acr-15,acr-12,acc-4,lgc-46,lgc-35,npr-3,ckr-2",VA04
"dop-1,dop-3,acr-2,acr-15,acr-12,acc-4,lgc-46,lgc-35,npr-3,ckr-2",VA05
"dop-1,dop-3,acr-2,acr-15,acr-12,acc-4,lgc-46,lgc-35,npr-3,ckr-2",VA06
"dop-1,dop-3,acr-2,acr-15,acr-12,acc-4,lgc-46,lgc-35,npr-3,ckr-2",VA07
"dop-1,dop-3,acr-2,acr-15,acr-12,acc-4,lgc-46,lgc-35,npr-3,ckr-2",VA08
"dop-1,dop-3,acr-2,acr-15,acr-12,acc-4,lgc-46,lgc-35,npr-3,ckr-2",VA09
"dop-1,dop-3,acr-2,acr-15,acr-12,acc-4,lgc-46,lgc-35,npr-3,ckr-2",VA10
"dop-1,dop-3,acr-2,acr-15,acr-12,acc-4,lgc-46,lgc-35,npr-3,ckr-2",VA11
"dop-1,dop-3,acr-2,acr-15,acr-12,acc-4,lgc-46,lgc-35,avr-15,npr-3,ckr-2",VA12
"dop-1,dop-3,acr-2,unc-63,acr-14,acr-15,acr-12,acc-4,lgc-46,lgc-35,glr-4,npr-3,ckr-2",VB01
"dop-1,dop-3,acr-2,unc-63,acr-14,acr-15,acr-12,acc-4,lgc-46,lgc-35,glr-4,npr-3,ckr-2",VB02
"dop-1,dop-3,acr-2,unc-63,acr-14,acr-15,acr-12,acc-4,lgc-46,lgc-35,glr-4,npr-3,ckr-2",VB03
"dop-1,dop-3,acr-2,unc-63,acr-14,acr-15,acr-12,acc-4,lgc-46,lgc-35,glr-4,npr-3,ckr-2",VB04
